Design Variation:  extent_x_pos='1000mm' extent_x_size='-1000mm' extent_y_pos='1000mm' extent_y_size='-1000mm' Signal12_lower_elevation='0mm' Signal4_lower_elevation='0mm'
Setup1:LastAdaptive
Problem Type:  C
C Units:fF, G Units:mSie
Reduce Matrix:  Original
Frequency:  6GHz

Capacitance Matrix
,GND,Q0_L,Q0_R,Q0_read,Q0_xy,Q1_L,Q1_R,Q1_read,Q1_xy,Q2_L,Q2_R,Q2_read,Q2_xy,Q3_L,Q3_R,Q3_read,Q3_xy,Q4_L,Q4_R,Q4_read,Q4_xy,Q5_L,Q5_R,Q5_read,Q5_xy,
Q2_R,-9.905662705145576E+01,-1.153894679553187E-03,-2.478111830016998E-03,-5.711335107863167E-05,-2.329700788278750E-04,-1.683841414393882E-02,-3.278276335634068E-02,-8.519352366591765E-04,-3.233227371772231E-03,-5.625363335698065E+01,1.569984163118393E+02,-9.025334595239242E-01,-3.532463178611875E-01,-4.045295326500420E-04,-3.589749487794717E-04,-3.519284404968709E-05,-4.233659273419933E-06,-1.031626723263949E-04,0.000000000000000E+00,-8.760211463116114E-06,-1.770498132058869E-05,-6.482193261382673E-04,-6.718231947357051E-04,-4.142597638865668E-05,-2.109227593204171E-05
Q2_read,-3.997383892280543E+01,-1.018872558809758E-04,-1.400374446944989E-04,-5.007444649155609E-06,-1.167838575250141E-05,-1.291853642543720E-03,-2.621202929225624E-03,-7.988468872882671E-05,-2.672200896359254E-04,-1.814166325781429E+01,-9.025334595239242E-01,5.902541607561059E+01,-2.718580096351652E-03,-3.563664456925554E-05,-3.084540608512974E-05,-2.927298186436285E-06,-2.954128754675665E-07,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,-1.538248269178216E-06,-2.942359344400148E-05,-3.456105361839182E-05,-5.197919770971276E-06,-2.657912674426323E-06
Q2_xy,-6.514529680162831E+01,-3.159416115902261E-05,-4.782342877719801E-05,-4.114065431890819E-06,-2.150856544657103E-05,-1.401468801977106E-04,-4.145712969354447E-04,-1.221898059370240E-05,-6.680894369890757E-06,-7.890439870235927E-02,-3.532463178611875E-01,-2.718580096351652E-03,6.561714754399182E+01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,-2.620940645053877E-07,-1.677234649882847E-05,-4.531588972840754E-04,-5.220818511138977E-05,-1.458501863542224E-05,0.000000000000000E+00
Q3_L,-9.612544920033197E+01,-2.293570319245076E-03,-2.358771673245908E-03,-5.347245602994640E-05,-5.978980662819960E-03,-9.169485504390909E-04,-7.577379683499876E-04,-3.340356579449611E-05,-5.150318982840046E-04,-5.861199962597950E-04,-4.045295326500420E-04,-3.563664456925554E-05,0.000000000000000E+00,1.710255838760218E+02,-5.621551912235999E+01,-1.813472826041282E+01,-1.318270078775592E-01,-2.807889903431972E-02,-1.013661902123212E-02,-1.253059168589899E-03,-3.821921247169755E-04,-4.825829944976357E-03,-4.049794830305751E-03,-1.762692849192916E-04,-7.972532586461876E-05
Q3_R,-9.907413108613757E+01,-1.527926168086166E-03,-1.558084275538580E-03,-3.738230912441030E-05,-2.469601295846007E-03,-6.827175436853805E-04,-6.834986544023079E-04,-1.649882648514945E-05,-3.318278662247913E-04,-5.723163119839380E-04,-3.589749487794717E-04,-3.084540608512974E-05,0.000000000000000E+00,-5.621551912235999E+01,1.569716748922254E+02,-9.021276762425496E-01,-2.763909716717718E-01,-4.883890000265106E-02,-2.952979796074150E-02,-2.330542481020927E-03,-8.853061171111572E-04,-2.558313642615424E-03,-2.281253568051800E-03,-1.091495855535621E-04,-6.642211593797341E-05
Q3_read,-3.979399799353853E+01,-8.846669211940435E-05,-9.754427830092332E-05,-2.388445283233912E-06,-1.878748985068690E-04,-8.388474110464163E-05,-6.281583989750098E-05,-4.312922233726001E-06,-6.232738198529377E-05,-6.053838567963218E-05,-3.519284404968709E-05,-2.927298186436285E-06,0.000000000000000E+00,-1.813472826041282E+01,-9.021276762425496E-01,5.883502671510175E+01,-9.686894809414371E-04,-1.367295850611271E-03,-6.989482890050918E-04,-7.689162832449021E-05,-1.216831116908771E-05,-1.913559289149557E-04,-1.576722872408546E-04,-7.337051806564305E-06,-4.152352491110905E-06
Q3_xy,-6.547465364745509E+01,-1.853026851051359E-05,-1.954990517496989E-05,-1.584144542814346E-06,0.000000000000000E+00,-6.017426161865800E-06,-8.879712968527588E-06,-1.230221868788189E-06,0.000000000000000E+00,-7.273801501555560E-06,-4.233659273419933E-06,-2.954128754675665E-07,0.000000000000000E+00,-1.318270078775592E-01,-2.763909716717718E-01,-9.686894809414371E-04,6.593669200247083E+01,-1.062605226729754E-03,-8.183165308260732E-04,-5.767608332624041E-05,-3.412809166768529E-05,-1.201727870920828E-04,-1.098855033554787E-04,-6.564212824310768E-06,-2.229606996969639E-06
Q4_L,-9.603126701683303E+01,-1.624853044802167E-03,-1.570866683972828E-03,-6.276903990863284E-05,-2.501113909027155E-03,-5.008169205292983E-04,-5.057146216896983E-04,-4.961593312428905E-05,0.000000000000000E+00,0.000000000000000E+00,-1.031626723263949E-04,0.000000000000000E+00,0.000000000000000E+00,-2.807889903431972E-02,-4.883890000265106E-02,-1.367295850611271E-03,-1.062605226729754E-03,1.710547761195131E+02,-5.627339076160889E+01,-1.812047722795028E+01,-1.536016873278309E-01,-3.136893386875921E-02,-1.419709333372972E-02,-1.409430484340794E-03,-4.395891661983711E-04
Q4_R,-9.907519140185016E+01,-2.123542880271114E-03,-1.907230491928704E-03,-5.743980493459457E-05,-1.458286766777892E-03,-1.094065268565338E-03,-1.117153228411653E-03,-6.615002392884287E-05,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,-1.013661902123212E-02,-2.952979796074150E-02,-6.989482890050918E-04,-8.183165308260732E-04,-5.627339076160889E+01,1.570151557095400E+02,-9.007452584787501E-01,-3.892612279298880E-01,-5.461152728517673E-02,-2.123730398767599E-02,-2.401457446491018E-03,-6.776363950782415E-04
Q4_read,-3.971040898940156E+01,-7.183857218388825E-05,-6.334475834637912E-05,-1.497769436056726E-06,-5.042064017160976E-05,-2.427256199418832E-05,-2.850914149632792E-05,-5.743941437873579E-06,-1.478699701022447E-05,0.000000000000000E+00,-8.760211463116114E-06,0.000000000000000E+00,-2.620940645053877E-07,-1.253059168589899E-03,-2.330542481020927E-03,-7.689162832449021E-05,-5.767608332624041E-05,-1.812047722795028E+01,-9.007452584787501E-01,5.877856753564212E+01,-1.060400718955233E-03,-1.446065100590114E-03,-6.984315940222442E-04,-8.448189764725605E-05,-1.899556361414663E-05
Q4_xy,-6.691665705149620E+01,-1.558539372618703E-05,-1.803701310878904E-05,-1.625233265423528E-06,0.000000000000000E+00,-2.428877238667425E-05,-2.237316568331466E-05,-5.966265628115120E-07,-1.142154487287352E-05,-1.289913376667993E-05,-1.770498132058869E-05,-1.538248269178216E-06,-1.677234649882847E-05,-3.821921247169755E-04,-8.853061171111572E-04,-1.216831116908771E-05,-3.412809166768529E-05,-1.536016873278309E-01,-3.892612279298880E-01,-1.060400718955233E-03,6.746372889349992E+01,-1.064532623037799E-03,-5.418862780462979E-04,-6.129844077019475E-05,-2.417158107861376E-05
Q5_L,-9.605660949483756E+01,-6.855728284876627E-04,-7.044618215200027E-04,-2.377402841992124E-05,-4.179044363131087E-04,-1.292574553478584E-03,-1.253091601161575E-03,-5.060778495011017E-05,-1.211428065123519E-03,-9.790596198828256E-04,-6.482193261382673E-04,-2.942359344400148E-05,-4.531588972840754E-04,-4.825829944976357E-03,-2.558313642615424E-03,-1.913559289149557E-04,-1.201727870920828E-04,-3.136893386875921E-02,-5.461152728517673E-02,-1.446065100590114E-03,-1.064532623037799E-03,1.710498641819865E+02,-5.625237135117396E+01,-1.811435362118447E+01,-1.855340687037582E-01
Q5_R,-9.894175810032246E+01,-6.546006598692047E-04,-6.810200402795741E-04,-2.062125039936380E-05,-4.724266161930852E-04,-1.407404284031212E-03,-1.392864924342934E-03,-4.546625068770208E-05,-1.893332385470999E-03,-9.153774484396550E-04,-6.718231947357051E-04,-3.456105361839182E-05,-5.220818511138977E-05,-4.049794830305751E-03,-2.281253568051800E-03,-1.576722872408546E-04,-1.098855033554787E-04,-1.419709333372972E-02,-2.123730398767599E-02,-6.984315940222442E-04,-5.418862780462979E-04,-5.625237135117396E+01,1.570342758330400E+02,-9.056523328831833E-01,-5.941604300147619E-01
Q5_read,-3.971796715042360E+01,-3.103016623097640E-05,-3.954690734300216E-05,-1.505048776610051E-06,-6.297714708440473E-05,-5.161058514602646E-05,-5.871190156411893E-05,-2.596215630211846E-06,-4.786813978718130E-05,-5.503894773068986E-05,-4.142597638865668E-05,-5.197919770971276E-06,-1.458501863542224E-05,-1.762692849192916E-04,-1.091495855535621E-04,-7.337051806564305E-06,-6.564212824310768E-06,-1.409430484340794E-03,-2.401457446491018E-03,-8.448189764725605E-05,-6.129844077019475E-05,-1.811435362118447E+01,-9.056523328831833E-01,5.878563501035141E+01,-1.161683506491064E-03
Q5_xy,-6.785398944746817E+01,-1.654425139319850E-05,-1.553411174010934E-05,-1.518765687535697E-06,-2.017285496322075E-06,-2.386777223871018E-05,-2.181025419655996E-05,-1.599677267831239E-06,0.000000000000000E+00,-1.291526061468259E-05,-2.109227593204171E-05,-2.657912674426323E-06,0.000000000000000E+00,-7.972532586461876E-05,-6.642211593797341E-05,-4.152352491110905E-06,-2.229606996969639E-06,-4.395891661983711E-04,-6.776363950782415E-04,-1.899556361414663E-05,-2.417158107861376E-05,-1.855340687037582E-01,-5.941604300147619E-01,-1.161683506491064E-03,6.868622731285322E+01

Capacitance Matrix Coupling Coefficient
,GND,Q0_L,Q0_R,Q0_read,Q0_xy,Q1_L,Q1_R,Q1_read,Q1_xy,Q2_L,Q2_R,Q2_read,Q2_xy,Q3_L,Q3_R,Q3_read,Q3_xy,Q4_L,Q4_R,Q4_read,Q4_xy,Q5_L,Q5_R,Q5_read,Q5_xy,
GND,1.000000000000000E+00,1.558676917856464E-01,1.669863933257487E-01,1.102344440025214E-01,1.732857754780910E-01,1.557803760069096E-01,1.670713301265198E-01,1.100761669850166E-01,1.722234586430490E-01,1.556153050593663E-01,1.674228252347827E-01,1.101882018152885E-01,1.703151022947018E-01,1.556634342566596E-01,1.674666729218298E-01,1.098698072091236E-01,1.707608855795396E-01,1.554976473751567E-01,1.674452758059304E-01,1.096916646613710E-01,1.725352478318828E-01,1.555409161636189E-01,1.672095820274614E-01,1.097059472267190E-01,1.733881136353088E-01
Q0_L,1.558676917856464E-01,1.000000000000000E+00,3.431764611282102E-01,1.805183047217731E-01,1.030413174093466E-03,1.313019826946462E-04,7.089210249527297E-05,1.193565729294901E-05,5.226624089537312E-06,1.393426329526271E-05,7.040678390987075E-06,1.013902767969673E-06,2.981907224478647E-07,1.340841646347965E-05,9.323687189449196E-06,8.817750027301655E-07,1.744673266955511E-07,9.498225100245797E-06,1.295645585319400E-05,7.163811745815838E-07,1.450703232460636E-07,4.007635376270724E-06,3.993697646658823E-06,3.094172107689156E-07,1.526188795721820E-07
Q0_R,1.669863933257487E-01,3.431764611282102E-01,1.000000000000000E+00,9.366287904476595E-03,6.103037006778203E-03,3.234956765993061E-04,1.777145574962825E-04,2.502768061280019E-05,4.804504332274132E-06,2.003611263756978E-05,1.578268709316962E-05,1.454562309721533E-06,4.711288700040906E-07,1.439338837005647E-05,9.924027970664698E-06,1.014825808722579E-06,1.921271581054854E-07,9.584719501437884E-06,1.214619014142750E-05,6.593391530646112E-07,1.752415682355806E-07,4.298369794532084E-06,4.336809495054954E-06,4.116087520226974E-07,1.495750905933705E-07
Q0_read,1.102344440025214E-01,1.805183047217731E-01,9.366287904476595E-03,1.000000000000000E+00,3.722379013008018E-05,3.817511204424281E-06,5.013766954755529E-06,7.200551460019548E-07,0.000000000000000E+00,5.075776113125932E-07,5.931850966736843E-07,8.481972362626852E-08,6.609410791807932E-08,5.321080330001622E-07,3.882895499570715E-07,4.052262244251761E-08,2.538817318688806E-08,6.245656679950212E-07,5.965438784220083E-07,2.542352051749995E-08,2.575020886631281E-08,2.365601761323014E-07,2.141499572065365E-07,2.554554616217231E-08,2.384823099459569E-08
Q0_xy,1.732857754780910E-01,1.030413174093466E-03,6.103037006778203E-03,3.722379013008018E-05,1.000000000000000E+00,6.725209828971082E-05,3.408909947248044E-05,3.397458561955061E-06,5.539945377762835E-06,4.374916085630060E-06,2.245906761688824E-06,1.836126081837317E-07,3.207317718767981E-07,5.522501210884833E-05,2.380978150639598E-05,2.958625481279982E-06,0.000000000000000E+00,2.309963304087102E-05,1.405760575960894E-05,7.943978650646569E-07,0.000000000000000E+00,3.859711345089600E-06,4.553825044647536E-06,9.921711342845729E-07,2.940165291864119E-08
Q1_L,1.557803760069096E-01,1.313019826946462E-04,3.234956765993061E-04,3.817511204424281E-06,6.725209828971082E-05,1.000000000000000E+00,3.434076366243082E-01,1.802073238962541E-01,8.255183672838458E-04,1.688952806147800E-04,1.027568889256008E-04,1.285734156767628E-05,1.322915658053420E-06,5.361321157308198E-06,4.166657596149328E-06,8.362235362463992E-07,5.666365548758479E-08,2.927984592089628E-06,6.676207715288552E-06,2.420825670813099E-07,2.261141755596394E-07,7.557038434185644E-06,8.587742950258341E-06,5.147075894660059E-07,2.202086880314484E-07
Q1_R,1.670713301265198E-01,7.089210249527297E-05,1.777145574962825E-04,5.013766954755529E-06,3.408909947248044E-05,3.434076366243082E-01,1.000000000000000E+00,9.403298387922072E-03,4.443607778058113E-03,3.715510780078606E-04,2.088224063460934E-04,2.723079301791266E-05,4.084789956707218E-06,4.624530854490556E-06,4.354178117309484E-06,6.536275762004725E-07,8.727995691426511E-08,3.086150357812334E-06,7.115757362937892E-06,2.967931092697874E-07,2.174059575317936E-07,7.647167895677614E-06,8.871375190942671E-06,6.111808141851801E-07,2.100414795930178E-07
Q1_read,1.100761669850166E-01,1.193565729294901E-05,2.502768061280019E-05,7.200551460019548E-07,3.397458561955061E-06,1.802073238962541E-01,9.403298387922072E-03,1.000000000000000E+00,5.113158790230347E-05,1.411804994434832E-05,8.851446502351289E-06,1.353627977509983E-06,1.963729230658429E-07,3.325198624333709E-07,1.714342975854630E-07,7.319964136049001E-08,1.972309963470585E-08,4.938656997937533E-07,6.872496412432425E-07,9.753394883914428E-08,9.456332127961142E-09,5.037455997298502E-07,4.723318345186368E-07,4.408191538119828E-08,2.512770618143769E-08
Q1_xy,1.722234586430490E-01,5.226624089537312E-06,4.804504332274132E-06,0.000000000000000E+00,5.539945377762835E-06,8.255183672838458E-04,4.443607778058113E-03,5.113158790230347E-05,1.000000000000000E+00,5.767270496516744E-05,3.145109653296806E-05,4.239325440617591E-06,1.005247755974441E-07,4.800105331273491E-06,3.228117906400754E-06,9.903941995952811E-07,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.350810742932927E-07,1.694871823944573E-07,1.128972711008367E-05,1.841521595198804E-05,7.609535093981656E-07,0.000000000000000E+00
Q2_L,1.556153050593663E-01,1.393426329526271E-05,2.003611263756978E-05,5.075776113125932E-07,4.374916085630060E-06,1.688952806147800E-04,3.715510780078606E-04,1.411804994434832E-05,5.767270496516744E-05,1.000000000000000E+00,3.432353004533907E-01,1.805288340914491E-01,7.447003287521756E-04,3.426454757544682E-06,3.492323630985024E-06,6.033952164674065E-07,6.848364576433301E-08,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.200644345847974E-07,5.723171718286905E-06,5.584598885027069E-06,5.488119001308852E-07,1.191399318362454E-07
Q2_R,1.674228252347827E-01,7.040678390987075E-06,1.578268709316962E-05,5.931850966736843E-07,2.245906761688824E-06,1.027568889256008E-04,2.088224063460934E-04,8.851446502351289E-06,3.145109653296806E-05,3.432353004533907E-01,1.000000000000000E+00,9.375536891883680E-03,3.480337285493112E-03,2.468721254188215E-06,2.286682458860087E-06,3.661750518591597E-07,4.161066816555773E-08,6.295168299699706E-07,0.000000000000000E+00,9.119215000101329E-08,1.720333577797641E-07,3.955605502954100E-06,4.278683181213892E-06,4.312106818807611E-07,2.031145228929019E-07
Q2_read,1.101882018152885E-01,1.013902767969673E-06,1.454562309721533E-06,8.481972362626852E-08,1.836126081837317E-07,1.285734156767628E-05,2.723079301791266E-05,1.353627977509983E-06,4.239325440617591E-06,1.805288340914491E-01,9.375536891883680E-03,1.000000000000000E+00,4.368314828250305E-05,3.546881965356394E-07,3.204500306745271E-07,4.967403713157643E-08,4.735287083301364E-09,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.437652167243499E-08,2.928294931100127E-07,3.589799701895681E-07,8.824181584262653E-08,4.174325858146833E-08
Q2_xy,1.703151022947018E-01,2.981907224478647E-07,4.711288700040906E-07,6.609410791807932E-08,3.207317718767981E-07,1.322915658053420E-06,4.084789956707218E-06,1.963729230658429E-07,1.005247755974441E-07,7.447003287521756E-04,3.480337285493112E-03,4.368314828250305E-05,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,4.220258111896068E-09,2.520867279755661E-07,4.277405966557272E-06,5.143191495936929E-07,2.348349366506006E-07,0.000000000000000E+00
Q3_L,1.556634342566596E-01,1.340841646347965E-05,1.439338837005647E-05,5.321080330001622E-07,5.522501210884833E-05,5.361321157308198E-06,4.624530854490556E-06,3.325198624333709E-07,4.800105331273491E-06,3.426454757544682E-06,2.468721254188215E-06,3.546881965356394E-07,0.000000000000000E+00,1.000000000000000E+00,3.430955130936775E-01,1.807850584162603E-01,1.241395813480925E-03,1.641655144243188E-04,6.185741914223804E-05,1.249774153304215E-05,3.558082568044827E-06,2.821500335396446E-05,2.471184963392316E-05,1.757966095289639E-06,7.355817246271131E-07
Q3_R,1.674666729218298E-01,9.323687189449196E-06,9.924027970664698E-06,3.882895499570715E-07,2.380978150639598E-05,4.166657596149328E-06,4.354178117309484E-06,1.714342975854630E-07,3.228117906400754E-06,3.492323630985024E-06,2.286682458860087E-06,3.204500306745271E-07,0.000000000000000E+00,3.430955130936775E-01,1.000000000000000E+00,9.387271592868505E-03,2.716749707720627E-03,2.980489699273312E-04,1.880957757832575E-04,2.426257431296088E-05,8.602954933743359E-06,1.561283513719995E-05,1.453000242904519E-05,1.136255080186197E-06,6.396865639167496E-07
Q3_read,1.098698072091236E-01,8.817750027301655E-07,1.014825808722579E-06,4.052262244251761E-08,2.958625481279982E-06,8.362235362463992E-07,6.536275762004725E-07,7.319964136049001E-08,9.903941995952811E-07,6.033952164674065E-07,3.661750518591597E-07,4.967403713157643E-08,0.000000000000000E+00,1.807850584162603E-01,9.387271592868505E-03,1.000000000000000E+00,1.555260093960926E-05,1.362940559750967E-05,7.272040375427445E-06,1.307529757486033E-06,1.931421931086781E-07,1.907491355583575E-06,1.640363745360113E-06,1.247578843006892E-07,6.531928234508932E-08
Q3_xy,1.707608855795396E-01,1.744673266955511E-07,1.921271581054854E-07,2.538817318688806E-08,0.000000000000000E+00,5.666365548758479E-08,8.727995691426511E-08,1.972309963470585E-08,0.000000000000000E+00,6.848364576433301E-08,4.161066816555773E-08,4.735287083301364E-09,0.000000000000000E+00,1.241395813480925E-03,2.716749707720627E-03,1.555260093960926E-05,1.000000000000000E+00,1.000554542025840E-05,8.042423893262044E-06,9.264514899567976E-07,5.116974539030271E-07,1.131569385676027E-06,1.079890190872879E-06,1.054346762401901E-07,3.313064642557603E-08
Q4_L,1.554976473751567E-01,9.498225100245797E-06,9.584719501437884E-06,6.245656679950212E-07,2.309963304087102E-05,2.927984592089628E-06,3.086150357812334E-06,4.938656997937533E-07,0.000000000000000E+00,0.000000000000000E+00,6.295168299699706E-07,0.000000000000000E+00,0.000000000000000E+00,1.641655144243188E-04,2.980489699273312E-04,1.362940559750967E-05,1.000554542025840E-05,1.000000000000000E+00,3.433718551614088E-01,1.807143041738513E-01,1.429858998982011E-03,1.833879472920736E-04,8.662327653983589E-05,1.405531072647670E-05,4.055501316630326E-06
Q4_R,1.674452758059304E-01,1.295645585319400E-05,1.214619014142750E-05,5.965438784220083E-07,1.405760575960894E-05,6.676207715288552E-06,7.115757362937892E-06,6.872496412432425E-07,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.185741914223804E-05,1.880957757832575E-04,7.272040375427445E-06,8.042423893262044E-06,3.433718551614088E-01,1.000000000000000E+00,9.376088514460134E-03,3.782119007408022E-03,3.332361961363113E-04,1.352481609198934E-04,2.499588404720173E-05,6.525159093369977E-06
