Setup1:LastAdaptive
Problem Type:  C
C Units:fF, G Units:mSie
Reduce Matrix:  Original
Frequency:  6GHz

Capacitance Matrix
,C1_L,C1_R,C2_L,C2_R,C3_L,C3_R,C4_L,C4_R,C5_L,C5_R,C6_L,C6_R,C7_L,C7_R,C8_L,C8_R,C9_L,C9_R,GND,Q1_L,Q1_R,Q1_read,Q1_xy,Q2_L,Q2_R,Q2_read,Q2_xy,Q3_L,Q3_R,Q3_read,Q3_xy,Q4_L,Q4_R,Q4_read,Q5_L,Q5_R,Q5_read,Q6_L,Q6_R,Q6_read,Q7_L,Q7_R,Q7_read,Q8_L,Q8_R,Q8_read,Q9_L,Q9_R,Q9_read,Q10_L,Q10_R,Q10_read,
C6_L,-8.021702901044321E-04,-8.881203131204253E-04,-5.141671492013344E-03,-1.433138269729036E-03,-2.474887174078490E-03,-5.123891391548726E-03,-1.854096931177696E-02,-2.951843925519634E-02,-4.320570093845504E-01,-1.863972235090687E+00,1.963471123297759E+02,-5.079107237814188E+01,-4.386242235442263E-01,-1.661199534993218E-01,-2.129040969898621E-02,-1.465031967841564E-02,-2.002500701456415E-03,-2.607719452867023E-03,-1.223051290110256E+02,-2.680192870619187E-04,-5.007306281354099E-04,-2.261428321176128E-05,-1.466879584001842E-05,-9.459296323940299E-04,-1.321102029027305E-03,-1.311623235993330E-04,-2.479765272672119E-05,-6.867598131987478E-04,-1.052756189139005E-03,-5.531432350370277E-05,-2.461232584190292E-05,-2.984592738035473E-03,-8.938414028127789E-03,-6.584104630642299E-04,-3.062822983129965E-02,-4.892326534887968E-02,-1.662997574413921E-03,-3.373037653443456E+00,-1.501702670986092E+01,-6.214940159855253E-02,-6.935177592480599E-01,-3.979939958612334E-01,-1.603431910465580E-01,-2.926810794922855E-02,-1.733587403932372E-02,-1.341483795372152E-03,-3.628408768264775E-03,-2.531710033390833E-03,-4.194442112035581E-04,-4.555373723678173E-04,-9.167516686660810E-04,-8.249089549869751E-06
C6_R,-6.191845356604797E-04,-8.864925074204857E-04,-2.931704124739438E-03,-5.767980784363531E-04,-2.097328739341295E-03,-3.607519204239253E-03,-1.233698216289992E-02,-1.806710178597769E-02,-1.770608995562558E-01,-4.268926650903991E-01,-5.079107237814188E+01,1.963079785639205E+02,-1.805916372772245E+00,-4.253788251579631E-01,-3.488284459129129E-02,-3.555989709724681E-02,-4.710124176406666E-03,-2.153286326462418E-03,-1.217258685513342E+02,-2.311983747083019E-04,-3.415977835171874E-04,-4.567261108674251E-05,-1.561886944477552E-05,-7.258296110304804E-04,-9.352651037796014E-04,-6.868671185065669E-05,-2.136627270593636E-05,-8.316864282100590E-04,-1.048024289716774E-03,-8.339238374417452E-05,-2.445582181801054E-05,-1.976400502996042E-03,-4.576427245096914E-03,-5.880388657514360E-04,-1.818439568590429E-02,-2.818314440372273E-02,-1.320439588113248E-03,-4.089762023756027E-01,-7.186292325652562E-01,-8.531640620296392E-03,-1.439311634191342E+01,-3.315036167482406E+00,-1.430359661467771E+00,-5.176835315298990E-02,-3.091200396009061E-02,-1.740570542851181E-03,-6.689794185168505E-03,-3.164077721423998E-03,-6.018596061133218E-04,-4.481884256033948E-04,-1.094952026210319E-03,-1.640225092191884E-05
C7_L,-3.154719698873736E-04,-3.587646581452387E-04,-6.302562240751964E-04,-2.330085424798091E-03,-1.407709169093809E-03,-2.006590106247362E-03,-1.920010198623648E-03,-3.593848797683993E-03,-2.386694707891781E-02,-2.639163727428532E-02,-4.386242235442263E-01,-1.805916372772245E+00,1.962877883784304E+02,-5.078448735180444E+01,-4.575595339182787E-01,-1.857647682898297E-01,-1.846947880309352E-02,-1.392696832940620E-02,-1.224273822463343E+02,-2.427849528167571E-04,-2.244443799952567E-04,-1.156110427795949E-05,-1.052479420965917E-05,-3.313434158623506E-04,-3.449088256599992E-04,-3.487910307547899E-05,-6.490598953997778E-06,-1.084504155606614E-03,-8.768295772217502E-04,-4.998090356367557E-05,-5.459789691878457E-05,-1.031886004696054E-03,-1.936589994890371E-03,-9.689604233560115E-05,-4.693695431499361E-03,-6.342846119403274E-03,-3.057533423053937E-04,-2.903757604550410E-02,-4.947235199626496E-02,-1.133605741518215E-03,-3.284072056423003E+00,-1.484387223408623E+01,-3.754006784229578E-01,-7.492505529555272E-01,-4.125858820376126E-01,-1.306627275794488E-02,-3.327357269140976E-02,-1.582836995059779E-02,-2.863687069109830E-03,-2.778111681180902E-03,-1.351898527708938E-03,-1.630102979642054E-04
C7_R,-3.173519359209399E-04,-3.291079608667338E-04,-4.155585856533208E-04,-2.241884004412229E-03,-1.147818723654888E-03,-1.343835577203799E-03,-1.765439798745171E-03,-3.021285736938561E-03,-8.200081726811484E-03,-1.941637778482717E-02,-1.661199534993218E-01,-4.253788251579631E-01,-5.078448735180444E+01,1.963548818898433E+02,-1.840986994271607E+00,-4.514846321468172E-01,-3.357350805034302E-02,-1.979953788932300E-02,-1.224495062100425E+02,-2.206551414140872E-04,-1.865979970676927E-04,-1.385375410595328E-05,-1.631293349856597E-05,-2.805851742972293E-04,-2.547472352152591E-04,-2.714173050800877E-05,-1.006756943091134E-05,-8.971426175714380E-04,-7.485713891644119E-04,-3.857398875273542E-05,-5.163286836946519E-05,-2.704094494975017E-04,-1.739498387769907E-03,-6.851400488226412E-05,-2.645742715493501E-03,-3.036536828158001E-03,-1.713649630919608E-04,-2.005813314114523E-02,-3.715249552301919E-02,-8.804273974628310E-04,-4.007498072477674E-01,-7.179300143257250E-01,-7.990041198172279E-02,-1.499584519865794E+01,-3.368315003277690E+00,-1.086327202363774E-01,-5.152891929401530E-02,-3.067819610436523E-02,-6.092040319682496E-03,-3.440950000074768E-03,-2.792166702663869E-03,-1.309417047840608E-04
C8_L,-3.565146663658280E-04,-5.798113619326468E-04,-1.780872035525908E-03,0.000000000000000E+00,-3.548046681918168E-04,-1.047321965951175E-03,-2.488394817624276E-03,-2.679829131342104E-03,-5.656862441355438E-03,0.000000000000000E+00,-2.129040969898621E-02,-3.488284459129129E-02,-4.575595339182787E-01,-1.840986994271607E+00,1.963426977053310E+02,-5.079618581608695E+01,-4.326066147286025E-01,-1.695280474299437E-01,-1.225260866098795E+02,-1.706038643572206E-04,-1.875362796903050E-04,-1.765630291840948E-05,-1.391224476104032E-05,-5.094044183775197E-04,-7.036234861829523E-04,-5.053888596463869E-05,-1.491141436948186E-05,-1.917586073429634E-04,-2.260467713099055E-04,-1.869893248026112E-05,-9.366407289420007E-07,-1.431891202015590E-03,-1.226965781895713E-03,-9.601163343615082E-05,-1.348134822153496E-03,-1.258655737830956E-03,-4.757961397733393E-05,-2.546844868358870E-03,-3.999571936119562E-03,-1.386783094739906E-04,-2.362947406521234E-02,-5.525583232951643E-02,-4.081693522641448E-03,-3.377885269193259E+00,-1.500903015127469E+01,-6.128753621586264E-02,-7.062717255808866E-01,-4.128681159334263E-01,-1.512438825856506E-01,-2.945238283903171E-02,-2.010878721066023E-02,-1.423977413000985E-03
C8_R,-3.053275190001154E-04,-4.962074366977352E-04,-1.777065717794286E-03,-2.950589052847768E-04,-7.006650804856184E-04,-5.999784694877261E-04,-3.355464315814046E-03,-5.264695688488055E-03,-1.058973828752738E-02,0.000000000000000E+00,-1.465031967841564E-02,-3.555989709724681E-02,-1.857647682898297E-01,-4.514846321468172E-01,-5.079618581608695E+01,1.962995486163358E+02,-1.803574001302242E+00,-4.446415663180584E-01,-1.218767702767118E+02,-1.269254625399837E-04,-1.543012661683769E-04,-2.612630412626748E-05,-1.938248816464048E-05,-3.410331720398537E-04,-4.879010819279663E-04,-5.830559511348535E-05,-1.133721258089156E-05,-2.578540616555318E-04,-3.319322981831464E-04,-1.922979127714529E-05,-6.830755631517418E-07,-2.471841969282061E-04,-7.576647866238445E-04,-1.267536676841072E-04,-3.409472240408631E-03,-4.311038785586361E-03,-2.149048050473900E-04,-1.261896988826379E-03,-2.231875452035656E-03,-7.057367881681736E-05,-1.195670137663606E-02,-2.990783268332078E-02,-3.807369234562324E-03,-4.184891099444229E-01,-7.507883741272376E-01,-8.770448054474767E-03,-1.438971169727923E+01,-3.359743413620439E+00,-1.424388535527472E+00,-5.051431319346383E-02,-2.945114787851523E-02,-1.780878724607941E-03
C9_L,-2.927649227263238E-04,-2.550783490453134E-04,-3.823132034211863E-04,-4.443030072298267E-04,-3.385579605433936E-04,-3.966204069817911E-04,-7.917492043770096E-04,-1.028935694165326E-03,-4.305868532716571E-03,-1.688551973137346E-03,-2.002500701456415E-03,-4.710124176406666E-03,-1.846947880309352E-02,-3.357350805034302E-02,-4.326066147286025E-01,-1.803574001302242E+00,1.962982315841769E+02,-5.077201125721530E+01,-1.230578435708572E+02,-1.357506692668946E-04,-1.240024806407918E-04,-1.450881575257358E-05,-3.345389356395569E-06,-1.825493812360804E-04,-2.597213992714332E-04,-2.297931498813396E-05,-6.882861921698703E-06,-2.525386839473743E-04,-2.315136599989505E-04,-1.505501398434328E-05,-3.310638066801421E-06,-3.738988186010150E-04,-3.915698583374735E-04,-4.933891082510714E-05,-9.532277702262113E-04,-1.321219088706596E-03,-5.830859273389066E-05,-8.174568098525498E-04,-1.110064810203875E-03,-7.143606903415944E-05,-3.086937673417193E-03,-6.057828607787434E-03,-1.643342584758012E-03,-2.994259538587868E-02,-5.262678053172610E-02,-1.087030230403160E-03,-3.224930702182590E+00,-1.484296107828261E+01,-3.787209884857979E-01,-7.115163416618072E-01,-4.064318670252398E-01,-1.119406012560332E-02
C9_R,-1.850921941096354E-04,-2.660820622848419E-04,-1.828268292304235E-04,-3.753796335623813E-04,-3.698524168784557E-04,-2.641918534074373E-04,-6.782247889019239E-04,-1.023170428877402E-03,-2.363111786467519E-03,-8.133983998209255E-04,-2.607719452867023E-03,-2.153286326462418E-03,-1.392696832940620E-02,-1.979953788932300E-02,-1.695280474299437E-01,-4.446415663180584E-01,-5.077201125721530E+01,1.963393641017719E+02,-1.248103398892666E+02,-9.641258083031199E-05,-1.299752106260324E-04,-8.087191388149638E-06,-8.685503366879151E-06,-8.314889123350137E-05,-1.385398144970791E-04,-1.194365064489725E-05,-3.302697432098261E-06,-1.773087140570098E-04,-2.205088398282658E-04,-1.997496921450236E-05,0.000000000000000E+00,-3.504927362599149E-04,-3.864185402831612E-04,-4.455199375684306E-05,-7.814536933951720E-04,-1.113831535146560E-03,-5.854374370080513E-05,-1.006545771323193E-03,-1.234100650421686E-03,-6.037667753755050E-05,-1.741241844032221E-03,-3.200747915423689E-03,-6.275011523765790E-05,-1.607232363343709E-02,-2.741053904752995E-02,-6.997900003654899E-04,-3.859261195533950E-01,-7.367855288241976E-01,-7.128471877932317E-02,-1.497659553861359E+01,-3.322538473552191E+00,-1.076785677970802E-01
GND,-1.244113660140018E+02,-1.232437780424741E+02,-1.218956197734076E+02,-1.212942797434207E+02,-1.220283205737082E+02,-1.226886825463479E+02,-1.221415792362357E+02,-1.222342296258400E+02,-1.250412580674814E+02,-1.225679363322592E+02,-1.223051290110256E+02,-1.217258685513342E+02,-1.224273822463343E+02,-1.224495062100425E+02,-1.225260866098795E+02,-1.218767702767118E+02,-1.230578435708572E+02,-1.248103398892666E+02,5.384391944744724E+03,-9.732919177587779E+01,-8.142641319466661E+01,-4.530771679327015E+01,-9.904560810662885E+01,-7.980593591646577E+01,-7.804662611395952E+01,-8.514552715787998E+01,-7.245197768101889E+01,-7.965726607684748E+01,-7.680225223211062E+01,-4.388443462245856E+01,-9.837284988619022E+01,-8.037582373926237E+01,-7.795110783488019E+01,-8.517066414167437E+01,-7.998059933775021E+01,-7.990011393169220E+01,-4.534831918324696E+01,-7.658826579566197E+01,-8.045231189486373E+01,-4.572667282410015E+01,-7.772142514033519E+01,-8.045627269382337E+01,-8.792101890290687E+01,-7.685357179164217E+01,-8.026865919912771E+01,-4.531830747784955E+01,-7.734945476381129E+01,-8.095334903764950E+01,-8.777312382681853E+01,-8.072273471410394E+01,-9.839777709253489E+01,-4.537997651740451E+01
Q1_L,-3.303991061663965E+00,-3.890111568930866E-01,-2.526748768568848E-02,-2.856181574348387E-02,-3.107452940410124E-03,-2.740108312679690E-03,-1.042071801936218E-03,-6.226123445413961E-04,-1.696120087089366E-03,-2.866519592606055E-04,-2.680192870619187E-04,-2.311983747083019E-04,-2.427849528167571E-04,-2.206551414140872E-04,-1.706038643572206E-04,-1.269254625399837E-04,-1.357506692668946E-04,-9.641258083031199E-05,-9.732919177587779E+01,1.618294885011453E+02,-5.898320813473875E+01,-9.256733860823996E-01,-3.518396005172484E-01,-3.567665529633426E-02,-2.296623498629131E-02,-3.839905575620779E-03,-3.860795480865046E-04,-6.800162473468985E-03,-3.846489895463629E-03,-2.018088531830567E-04,-4.557748919522732E-04,-2.461332468578451E-03,0.000000000000000E+00,-9.952925823104988E-05,-4.956355202692570E-04,-6.281015701439883E-04,-2.130271333263266E-05,-1.895005655936982E-04,-1.712641237848091E-04,-9.027666931875476E-06,-1.157880824534180E-04,-1.294477485037031E-04,-2.731452412971606E-05,-1.099460216915576E-04,-1.126821754467965E-04,-5.793221517310435E-06,-7.183761865797776E-05,-7.661173806642821E-05,-6.499517828504532E-06,-8.185963735320104E-05,-7.749125540394405E-05,-5.472144679031986E-06
Q1_R,-1.498708675428354E+01,-7.387731111104013E-01,-5.147571064154740E-02,-2.454061527381525E-02,-2.576572089429991E-03,-1.433790566380735E-03,-1.760155015020404E-03,-1.294275449710048E-03,-9.680368360606759E-04,-7.444348219422040E-04,-5.007306281354099E-04,-3.415977835171874E-04,-2.244443799952567E-04,-1.865979970676927E-04,-1.875362796903050E-04,-1.543012661683769E-04,-1.240024806407918E-04,-1.299752106260324E-04,-8.142641319466661E+01,-5.898320813473875E+01,1.749515234917410E+02,-1.844725272110323E+01,-1.518289325433529E-01,-6.262616363752462E-02,-3.939221089803736E-02,-7.379996662061902E-03,-5.416800530655588E-04,-7.725087491664422E-03,-5.012791731143211E-03,-2.235060090759350E-04,-3.909754452671773E-04,-1.473194323552309E-03,-2.409197563163358E-03,-3.314108872902008E-04,-6.045349411879596E-04,-5.647500936154816E-04,-4.144147732800145E-05,-2.981836475490585E-04,-3.322844112691980E-04,-2.210515771518878E-05,-1.746451166133453E-04,-1.815956872950551E-04,-1.180765300428597E-05,-1.128256466260438E-04,-1.171028294307017E-04,-5.740827245556017E-06,-8.933449585642728E-05,-8.690807882205856E-05,-7.445091041335389E-06,-8.128480545595331E-05,-7.620990957050141E-05,-3.452003840503491E-06
